URL_Completa,Titulo,Descripción,fecha
https://www.elperiodico.com/es/videos/sociedad/los-mossos-descartan-violencia-machista-en-el-crimen-de-una-menor-en-barcelona/4626403.shtml,Los Mossos descartan violencia machista en el crimen de una menor ...,"Según fuentes policiales, Farid, de 32 años, abrió la puerta de la cafetería, ubicada en la <em>avenida</em> Mistral, mientras la víctima discutía con su&nbsp;...",22 may. 2019
https://www.europapress.es/madrid/noticia-policia-detiene-fuera-madrid-tres-personas-asesinato-joven-21-anos-sanse-20180713112032.html,La Policía detiene fuera de Madrid a tres personas por el asesinato ...,"La Policía detiene fuera de <em>Madrid</em> a tres personas por el <em>asesinato</em> del ... del martes en una <em>calle</em> de San Sebastián de los Reyes, ha informado a ... que los autores del <em>crimen</em> podían ser los porteros de la discoteca en la que&nbsp;...",13 jul. 2018
https://confilegal.com/20190208-el-in-dubio-pro-reo-salva-de-la-condena-a-4-acusados-por-un-delito-de-recepcion/,El «in dubio pro reo» salva de la condena a 4 acusados por un delito ...,"El «in dubio pro reo» salva de la condena a 4 acusados por un <em>delito</em> de receptación ... cuando los interceptaron en un barrio de la periferia de <em>Madrid</em>. ... de San Blas-Las Rosas que está en la <em>Avenida</em> de Guadalajara, y del&nbsp;...",7 feb. 2019
https://www.lasexta.com/noticias/sociedad/el-hermano-del-asesino-de-laura-luelmo-sale-de-prision-y-se-desvincula-del-crimen-ya-he-pagado-bastante-video_201902155c67189c0cf202af1fc62a13.html,El hermano del asesino de Laura Luelmo sale de prisión y se ...,"Al ser preguntado por el <em>crimen</em> de Laura, Montoya ha querido desvincularse totalmente de su hermano y del <em>asesinato</em> de la joven. ""Yo no soy&nbsp;...",15 feb. 2019
https://elpais.com/sociedad/2019/01/18/actualidad/1547799798_528873.html,"Un hombre que asesinó a su esposa en 2003 mata a su abogada, con ...","El asesino terminó confesando el <em>crimen</em> a su hermana, se entregó y ... se han concentrado a las 19.00 en la <em>plaza</em> de España de Zaragoza.",18 ene. 2019
https://www.tercerainformacion.es/articulo/actualidad/2019/01/24/homenaje-a-los-abogados-de-atocha-en-madrid-en-el-42o-aniversario-de-su-asesinato,Homenaje a los Abogados de Atocha en Madrid en el 42º aniversario ...,"... del 42º aniversario del <em>asesinato</em> de los abogados laboralistas de la <em>calle</em> Atocha ... la Fundación Abogados de Atocha de CCOO de <em>Madrid</em>. ... junto al monumento 'El Abrazo', de Juan Genovés, en la <em>plaza</em> de Antón Martín.",18 ene. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/actual-Mario-Denisa-Rocio-apunalo-2-2116308356--20190426112624.html,"Crimen de Alcorcón: la actual novia de Mario dice que éste ""sujetó a ...","Nueva exclusiva del programa Buenos Días <em>Madrid</em> de Telemadrid en el <em>crimen</em> de Denisa. Su presunta homicida, Rocío, le confesó a la&nbsp;...",26 abr. 2019
https://www.elperiodico.com/es/madrid/20190510/carcel-tres-sicarios-asesinato-error-madrid-7448060,Piden 59 años de cárcel para tres sicarios por asesinar a una persona ...,"La Fiscalía de <em>Madrid</em> solicita penas que oscilan entre los 23 y los 18 años ... al vehículo de su víctima que estaba estacionado en la <em>calle</em>. ... A los otros dos acusados se les considera coautores de un <em>delito</em> de <em>asesinato</em>, por&nbsp;...",10 may. 2019
https://www.elmundo.es/espana/2019/03/20/5c922f0dfc6c83a5608b4694.html,Detienen a dos personas por el asesinato de un indigente en San ...,"Un indigente, en una <em>calle</em> de <em>Madrid</em>. ... El indigente, que apareció en el conocido <em>parque</em> Europa de Playa del Inglés, era muy ... varias prendas de vestir que, supuestamente, portaban el día del <em>crimen</em>. ... presuntos autores de un <em>delito</em> de <em>asesinato</em>, siendo puestos a disposición de la Autoridad Judicial.",20 mar. 2019
http://www.noticiasdetuciudad.com/asesinada-una-mujer-de-46-anos-en-su-domicilio-de-la-calle-reyes-catolicos-de-parla/,Asesinada una mujer de 47 años en su domicilio de la calle Reyes ...,"El pasado mes de febrero, su actual pareja y principal sospechoso del <em>delito</em>, un hombre de origen marroquí ... El <em>asesinato</em> podría haberse producido hace varios días. ... la Comunidad de <em>Madrid</em> se personará como acusación particular en el futuro juicio de este <em>crimen</em> en caso de confirmarse que se trate&nbsp;...",5 may. 2019
https://sevilla.abc.es/sevilla/sevi-condenado-crimen-parque-amate-juicio-este-martes-violacion-tamarguillo-201901280722_noticia.html,"El condenado por el crimen del Parque Amate, a juicio este martes ...","El condenado por el <em>crimen</em> del <em>Parque</em> Amate, a juicio este martes por la ... por un <em>delito</em> de agresión sexual, con la agravante de reincidencia,&nbsp;...",27 ene. 2019
https://www.europapress.es/andalucia/noticia-crimen-calle-vicario-jaen-cierra-seis-anos-carcel-autor-confeso-20190316103434.html,El crimen de la calle Vicario de Jaén se cierra con seis años de cárcel ...,El <em>crimen</em> de la <em>calle</em> Vicario de Jaén en el que falleció asesinado un ... que se sumarán a los seis años de condena por el <em>delito</em> de <em>asesinato</em>.,16 mar. 2019
https://elpais.com/deportes/2019/01/22/actualidad/1548146267_061080.html,Cristiano Ronaldo firma su condena a dos años de cárcel por fraude ...,El cielo estaba encapotado y hacía un frío punzante en <em>Madrid</em> pero el condenado ... una condena mucho más laxa que la impuesta a Messi” por un <em>delito</em> análogo. ... sentencia o remite el caso a los juzgados de lo Penal de <em>plaza</em> de Castilla. ... 1El <em>Madrid</em> compra pronto y vende caro; 2El falso <em>crimen</em> de la&nbsp;...,22 ene. 2019
https://www.lasprovincias.es/sucesos/cachopo-contaba-ayudo-20181119131913-ntrc.html,El 'Rey del Cachopo' fue al lugar del crimen con una maleta de ...,"La prueba de cargo contra César Román en el caso del <em>asesinato</em> de su ... a la nave del barrio de Usera de <em>Madrid</em> donde aparecieron los restos de la ... 20 de la <em>calle</em> Portugal, donde vivía con dos ciudadanos dominicanos.",19 nov. 2018
https://www.elmundo.es/madrid/2019/03/27/5c9b762021efa0557a8b45cb.html,Se entrega el presunto autor del crimen del Pozo que desató la ira ...,"Ambos miembros del clan de los Visita, llevaban huidos desde que se produjo el <em>asesinato</em> el domingo 17 de marzo en torno a las 19 horas.",27 mar. 2019
https://www.elconfidencial.com/espana/madrid/2019-04-29/herida-joven-atropello-autobus-emt_1972066/,Herida de gravedad una joven tras ser atropellada por un autobús en ...,"... Empresa Municipal de Transporte (EMT) en la <em>calle</em> Orense esquina con General Perón, ha informado un portavoz de Emergencias <em>Madrid</em> a&nbsp;...",29 abr. 2019
https://www.elmundo.es/madrid/2018/12/14/5c13b77bfdddffee5b8b465a.html,Absuelto de abusar sexualmente de una niña de 11 años porque ...,La Audiencia Provincial de <em>Madrid</em> ha absuelto a un hombre de 25 años acusado de abusos sexuales a una niña de 11 años en un <em>parque</em> de&nbsp;...,14 dic. 2018
https://www.elespanol.com/reportajes/20190513/video-crimen-bidon-sira-novio-punaladas-canarias/398211000_0.html,El vídeo del 'crimen del bidón': Sira mató a su novio de 3 puñaladas y ...,"El vídeo del '<em>crimen</em> del bidón': Sira mató a su novio de 3 puñaladas y lo tiró al mar en Canarias ... Según Sira, se ocultó en <em>Madrid</em> durante tres meses y, al regresar, ... la <em>calle</em> otro chico conocido mío distinto al que lo subió el día anterior. ... amiga de Sira, está acusada por un <em>delito</em> de encubrimiento, y se&nbsp;...",13 may. 2019
https://www.20minutos.es/noticia/3593457/0/orden-busca-captura-contra-presunto-autor-asesinato-vallecas-que-esta-identificado/,Orden de busca y captura contra el presunto autor del asesinato de ...,"No se descarta su inminente detención, ha informado la Jefatura Superior de la Policía de <em>Madrid</em>. FOTOGALERÍA: Disturbios en Vallecas tras&nbsp;...",21 mar. 2019
https://www.elconfidencial.com/espana/2019-06-27/el-supremo-rechaza-el-ultimo-intento-de-puigdemont-para-acceder-al-escano-europeo_2093894/,El Supremo rechaza el último intento de Puigdemont de acceder al ...,"... prisión preventiva por estar acusado de un posible <em>delito</em> de rebelión, entre otros, con motivo del referéndum ilegal del 1 de octubre de 2017.",30 abr. 2019
https://elpais.com/sociedad/2019/06/20/actualidad/1561064510_338334.html,Los 1.080 días de La Manada,... pena de nueve años de prisión para los cinco hombres por un <em>delito</em> continuado de abuso sexual con prevalimiento a una joven de 18 años&nbsp;...,23 jun. 2018
https://www.miracorredor.tv/san-fernando-de-henares/,San Fernando de Henares,... Coslada · San Fernando de Henares · <em>Madrid</em>; Otras localidades .... Empieza a funcionar el nuevo <em>parque</em> comercial On <em>Plaza</em> de Torrejón ... ARGANDA DEL REY Azuqueca de henares celebrities coslada <em>crimen</em> pioz CULTURA CURIOSO&nbsp;...,15 feb. 2018
https://www.elconfidencial.com/espana/2019-06-21/cronologia-juicio-la-manada-violacion_1555258/,La Manada ya tiene sentencia: cronología del caso de violación,"Cientos de ciudadanos llenaron la <em>plaza</em> Consistorial para expresar su rechazo por lo ocurrido. ... El Ministerio Público reclamó 18 años de cárcel por un <em>delito</em> ... que ocurra en la sala, se empapelaron las ventanas que dan a la <em>calle</em>, .... acudir a la Comunidad de <em>Madrid</em> (lugar de residencia de la víctima).",28 abr. 2018
https://www.autofacil.es/movilidad/patinetes-electricos/2019/06/25/patinetes-electricos-primera-multa-robo/51027.html,Patinetes eléctricos: primera multa por robo en Madrid,Patinetes eléctricos: primera multa por <em>robo</em> en <em>Madrid</em> ... ubicado en una <em>calle</em> de la almendra central de <em>Madrid</em> y que posteriormente introdujo&nbsp;...,25 jun. 2019
https://www.elconfidencial.com/tecnologia/2019-06-21/multa-robar-patinetes-compartidos-wind_2081482/,Primera sentencia (y multa) en Madrid por robar un patinete de alquiler,Los patinetes de Wind en las calles de <em>Madrid</em>. ... compartido de los que hay repartidos por todo <em>Madrid</em>: ¿Qué pasa con los <em>robos</em>? ... S.L. estacionado en una <em>calle</em> de la almendra central de <em>Madrid</em> y lo introdujo en su furgoneta. ... Un joven prueba un patinete eléctrico en la <em>Plaza</em> de España de Zaragoza.,21 jun. 2019
https://www.abc.es/espana/madrid/abci-oleada-robos-fuerza-vehiculos-aparcados-ciudad-lineal-201906150206_noticia.html,Oleada de robos con fuerza en vehículos aparcados en Ciudad Lineal,"«Vuelven a la <em>calle</em> y cuando les tenemos que localizar para ... de la Guardia Civil de <em>Madrid</em>, la Policía Judicial de Pontevedra y el ECO de&nbsp;...",14 jun. 2019
https://www.larazon.es/local/cataluna/en-estado-grave-una-viceministra-de-corea-del-sur-tras-un-robo-en-barcelona-DK23923321,En estado grave una viceministra de Corea del Sur tras un robo en ...,"En estado grave una viceministra de Corea del Sur tras un <em>robo</em> en Barcelona ... de este domingo un <em>robo</em> con el método del tirón en una <em>calle</em> de Barcelona, ... El <em>robo</em> con un tirón lo realizaron uno o varios individuos desde una ... La decisión que el Real <em>Madrid</em> y Zidane han tomado sobre Dani Ceballos.",25 jun. 2019
https://madridpress.com/art/257329/abogados-disponibles-en-madrid-durante-el-verano,Abogados disponibles en Madrid durante el verano,"Pero, afortunadamente, encontrar abogados en <em>Madrid</em> durante el mes de ... las 8.00 h y 14.00 h) en su despacho central ubicado en <em>Plaza</em> Castilla, ... los procedimientos que se dirimen por hechos delictivos: <em>robos</em>, hurtos,&nbsp;...",Hace 2 horas
https://www.noticiasparamunicipios.com/municipios-madrid/getafe-tres-detenidos-por-robo-con-fuerza-en-una-vivienda-del-barrio-de-san-isidro/,GETAFE/ Tres detenidos por robo con fuerza en una vivienda del ...,Pedro Cervel ha explicado que la noche del día 17 al 18 de junio les avisaron de que estaban intentando robar en una vivienda de la <em>calle</em>&nbsp;...,19 jun. 2019
https://www.vozpopuli.com/economia-y-finanzas/negocio-secuestrar-patinetes-electricos-Madrid_0_1252375492.html,El oscuro negocio de 'secuestrar' los patinetes eléctricos en Madrid,"""El índice de <em>robo</em> de patinetes eléctricos en <em>Madrid</em> es ... lo tiran en una papelera o en la misma <em>calle</em>, y se llevan el patinete en una furgoneta"".",8 jun. 2019
http://www.telemadrid.es/noticias/madrid/Detenido-autor-violencia-Collado-Villalba-0-2134286566--20190625012735.html,Detenido el autor del robo con violencia en Collado Villalba,"Detenido el autor del <em>robo</em> con violencia en Collado Villalba ... cuando la víctima, A. M. A., iba caminando por la <em>calle</em> Paseo Rio Guadarrama.",25 jun. 2019
https://www.abc.es/espana/madrid/abci-denuncian-robos-nuevos-altercados-fiestas-getafe-201906170329_noticia.html,Denuncian robos en nuevos altercados en las fiestas de Getafe,"En la madrugada del viernes al sábado, agentes de la Policía Local tuvieron que intervenir para disolver una pelea en la <em>plaza</em> del Obispo&nbsp;...",16 jun. 2019
https://www.lavanguardia.com/local/madrid/20190628/463145629894/restriccion-de-camiones-pesados-y-un-centro-de-coordinacion-en-cibeles-entre-las-medidas-de-seguridad-de-este-orgullo.html,Restricción de camiones pesados y un Centro de Coordinación en ...,El Ayuntamiento de <em>Madrid</em> ha presentado el Plan de Seguridad y ... Judicial para prevenir y evitar actos delictivos como hurtos y <em>robos</em>. ... tráfico de <em>calle</em> <em>Plaza</em> del Rey y <em>calle</em> Barquillo desde Augusto Figueroa hasta Alcalá.,Hace 43 minutos
https://www.lasexta.com/noticias/deportes/futbol/alarma-oleada-robos-casas-futbolistas-once-casos-ultimo-ano_201906105cfe3d4b0cf2414740a96be9.html,Oleada de robos en casas de futbolistas: once casos en el último año,"El <em>robo</em> en la casa de Álvaro Morata en la Moraleja (<em>Madrid</em>), es el último ... sufrido un <em>robo</em> en la vivienda que tenía en la zona del <em>Parque</em> del&nbsp;...",10 jun. 2019
https://majadahondamagazin.es/tres-nuevos-robos-en-majadahonda-el-urogallo-la-ermita-y-farmacia-avenida-137679,"Tres nuevos robos en Majadahonda: “El Urogallo”, “La Ermita” y ...","La Farmacia <em>Avenida</em>, situada en la <em>Avenida</em> España entre las calles Flor de ... se produjo un fuerte impacto que produjo la rotura del cristal que da a la <em>calle</em>. ... es la tercera ciudad más insegura de la Comunidad de <em>Madrid</em>.",30 may. 2019
https://www.lavanguardia.com/sucesos/20190625/463114556559/arrestado-rey-de-la-burundanga.html,Arrestado de nuevo el conocido como 'rey de la burundanga',"Unos agentes lo reconocieron por la <em>calle</em> y comprobaron que pesaba ... Adscrita a los Juzgados de <em>Plaza</em> de Castilla de <em>Madrid</em> arrestó ayer ... con antecedentes por hurto, estafa, lesiones, tráfico de droga y <em>robo</em> con fuerza.",25 jun. 2019
